index,Year,Average Open,Average High,Highest High,Lowest Low,Average Volume,Highest Volume Day,Lowest Volume Day,Start Price,End Price,Q1 Std Dev,Q2 Std Dev,Q3 Std Dev,Q4 Std Dev,Annual Std Dev,Q1 Performance,Q2 Performance,Q3 Performance,Q4 Performance,Yearly Performance (%),Price Range,Price Difference,Probability of Positive Day if Price is Above EMA,Probability of Negative Day if Price is Below EMA,Difference,Close
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,27.43837547302246
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,27.52128028869629
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,27.558130264282227
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,27.631799697875977
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,27.659433364868164
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,27.769954681396484
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,27.650238037109375
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,27.76075553894043
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,27.751554489135742
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,27.917327880859375
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.313379287719727
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.433122634887695
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.469966888427734
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.469966888427734
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.469966888427734
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.50681495666504
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.516035079956055
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.552875518798828
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.70944595336914
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.67259407043457
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.56208610534668
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.552875518798828
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.764711380004883
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.810766220092773
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.88444709777832
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.654172897338867
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.89365577697754
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.70944595336914
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.746294021606445
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.7554988861084
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.773914337158203
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.552875518798828
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.626556396484375
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,28.617351531982422
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.04102897644043
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.01338768005371
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.225244522094727
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.169965744018555
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.344970703125
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.374176025390625
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.374176025390625
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.300077438354492
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.32787322998047
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.346391677856445
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.763105392456055
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.883502960205078
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.883502960205078
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.874237060546875
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.818674087524414
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.698291778564453
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.772363662719727
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.96683692932129
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,29.96683692932129
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,30.07796287536621
0,1995,32.30542655393544,32.42633472107714,37.63615993951307,26.931793134773955,313794.84126984124,"1,349,800","9,500",26.987056732177734,37.07732009887695,0.8261266972949705,0.8647894124705553,0.6998742980524976,0.9050590043675824,2.937840754569425,10.046427342163646,8.940872594293667,7.667485373250875,6.319094552550336,37.389269481425885,10.704366804739117,10.090263366699219,0.72,0.76,-0.040000000000000036,30.050182342529297
